picture_height,payment_MLATB,condition,sold_quantity,available_quantity,automatic_relist,title_length,picture_width,listing_type_id,payment_MLAOT,shipping_mode_binary
500.0,0,0,0,1,0,46,361.0,bronze,0,1
333.0,1,1,0,1,0,57,500.0,bronze,0,1
375.0,0,1,0,1,0,20,500.0,bronze,0,1
500.0,1,1,1,6,1,52,480.0,gold_special,1,1
500.0,1,0,0,1,0,24,347.0,bronze,0,1
500.0,1,0,0,1,0,44,327.0,bronze,1,1
400.0,0,1,0,1,0,47,400.0,bronze,0,0
285.0,1,0,0,1,0,60,500.0,bronze,1,0
500.0,0,0,0,1,0,60,408.0,free,0,1
169.0,1,1,1,2,0,45,500.0,bronze,1,0
375.0,0,0,0,1,0,50,500.0,free,0,1
500.0,0,1,0,1,0,34,500.0,bronze,0,1
500.0,0,0,0,1,0,24,375.0,free,0,0
405.0,1,1,125,45,0,60,500.0,gold,0,1
375.0,1,1,0,1,0,60,500.0,bronze,1,1
189.0,0,1,0,1,0,38,267.0,bronze,0,0
182.0,1,1,0,999,0,41,249.0,bronze,0,0
375.0,0,0,0,1,0,51,500.0,free,0,0
375.0,1,0,0,1,0,58,500.0,free,0,0
270.0,1,1,0,4,0,45,202.0,bronze,0,0
270.0,1,1,0,4,0,45,202.0,bronze,0,0
270.0,1,1,0,4,0,45,202.0,bronze,0,0
270.0,1,1,0,4,0,45,202.0,bronze,0,0
500.0,1,0,0,1,0,43,375.0,bronze,0,1
375.0,0,0,0,1,0,36,500.0,free,0,0
171.0,0,1,0,1,0,55,140.0,bronze,0,1
500.0,1,0,0,1,0,49,400.0,bronze,0,1
388.0,1,0,0,1,0,60,500.0,free,1,0
500.0,0,1,0,999,1,60,500.0,gold_special,0,1
375.0,1,0,0,1,0,43,500.0,free,0,1
375.0,0,0,0,1,0,16,500.0,free,0,1
469.0,0,0,0,1,0,59,500.0,free,0,1
225.0,1,1,0,3,0,58,225.0,bronze,0,0
375.0,1,0,0,1,0,42,500.0,bronze,0,1
213.0,0,1,0,1,0,40,237.0,free,0,0
375.0,0,0,0,1,0,13,500.0,free,0,1
500.0,1,1,0,1,0,34,392.0,bronze,0,0
375.0,0,1,11,2,0,24,500.0,bronze,0,0
500.0,0,1,0,1,0,21,346.0,bronze,0,0
280.0,1,1,0,1,0,54,280.0,bronze,0,0
375.0,0,1,0,1,0,53,500.0,bronze,0,1
375.0,0,0,0,1,0,60,500.0,bronze,0,1
425.0,0,1,0,1,0,56,425.0,bronze,0,0
478.0,1,1,14,985,0,58,500.0,gold,0,1
440.0,1,0,0,1,0,31,441.0,free,1,0
143.0,0,1,0,1,0,58,282.0,bronze,0,0
375.0,0,0,0,1,0,41,500.0,free,0,0
500.0,1,1,10,11,0,60,500.0,silver,1,0
500.0,0,0,0,1,0,59,375.0,free,0,0
375.0,0,0,0,1,0,22,500.0,bronze,0,1
500.0,1,0,0,1,0,50,375.0,bronze,0,0
375.0,1,1,0,1,0,26,500.0,bronze,1,1
375.0,1,1,0,1,0,56,500.0,bronze,1,0
229.0,0,0,0,1,0,42,220.0,bronze,0,1
333.0,1,1,0,5,1,54,500.0,gold_special,1,0
333.0,1,1,0,5,1,54,500.0,gold_special,1,0
417.0,0,1,0,25,0,46,417.0,bronze,0,1
448.0,0,1,0,4,0,12,336.0,bronze,0,0
448.0,0,1,0,4,0,12,336.0,bronze,0,0
448.0,0,1,0,4,0,12,336.0,bronze,0,0
448.0,0,1,0,4,0,12,336.0,bronze,0,0
375.0,1,1,0,1,0,41,500.0,bronze,0,1
500.0,1,1,200,2,1,46,333.0,gold_premium,1,1
281.0,0,0,0,1,0,16,500.0,free,0,0
500.0,1,0,0,1,0,58,349.0,bronze,0,1
242.0,1,1,5,1,0,58,175.0,silver,0,1
500.0,1,0,0,1,0,32,375.0,free,0,0
500.0,1,0,0,1,0,35,375.0,bronze,0,0
500.0,1,0,0,1,0,59,374.0,free,0,1
351.0,1,1,1,3,0,59,425.0,bronze,0,1
240.0,1,0,0,1,0,56,320.0,free,1,1
375.0,0,0,0,1,0,28,500.0,bronze,0,1
500.0,0,0,0,1,0,37,375.0,free,0,0
500.0,0,0,0,1,0,36,375.0,bronze,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,29,3,0,60,482.0,silver,0,1
500.0,0,1,0,1,0,40,375.0,free,0,0
500.0,0,1,0,100,0,59,403.0,bronze,0,1
500.0,1,0,0,1,0,35,375.0,gold_premium,1,0
500.0,1,1,0,10,0,46,500.0,bronze,1,1
500.0,0,0,0,1,0,28,375.0,free,0,0
500.0,1,0,0,1,0,28,281.0,free,0,0
432.0,0,1,0,3,0,46,500.0,bronze,0,1
448.0,0,1,0,1,0,58,452.0,bronze,0,1
500.0,1,1,85,72,0,53,435.0,gold,1,0
243.0,1,0,0,7,0,59,500.0,bronze,1,1
43.0,1,1,0,1,0,31,80.0,bronze,1,1
500.0,1,1,0,1,0,60,371.0,bronze,1,1
499.0,1,0,0,1,0,56,500.0,bronze,1,1
500.0,0,0,0,1,0,44,280.0,free,0,1
256.0,1,1,7,5,0,59,460.0,silver,0,0
287.0,1,1,0,1,0,49,400.0,bronze,0,1
386.0,0,1,0,1,0,57,500.0,bronze,0,0
374.0,0,1,9,91,0,49,500.0,bronze,0,0
322.0,1,1,0,3,0,58,450.0,silver,1,0
500.0,0,0,0,1,0,28,375.0,bronze,0,1
375.0,0,0,0,1,0,23,500.0,free,0,1
375.0,0,0,0,1,0,49,500.0,free,0,0
500.0,1,1,13,5,0,59,434.0,gold,0,0
465.0,1,0,0,1,0,54,312.0,bronze,0,1
375.0,1,1,41,37,0,59,500.0,bronze,0,1
430.0,1,1,0,1,0,60,500.0,bronze,0,1
375.0,1,1,0,4,0,38,500.0,bronze,0,0
500.0,0,0,0,1,0,60,374.0,bronze,0,1
500.0,1,1,0,999,1,47,500.0,gold_special,0,1
500.0,1,1,0,1,0,60,459.0,bronze,1,1
244.0,1,0,0,1,0,50,407.0,bronze,1,1
328.0,1,0,0,1,0,57,500.0,free,0,0
500.0,1,0,0,1,0,56,357.0,free,0,1
374.0,1,0,0,1,0,47,500.0,bronze,0,1
500.0,0,0,0,1,0,46,477.0,silver,0,1
281.0,1,1,0,1,0,50,500.0,bronze,0,0
320.0,1,1,0,10,0,35,320.0,bronze,1,1
251.0,1,1,0,1,0,48,499.0,silver,0,0
500.0,0,0,0,1,0,38,355.0,bronze,0,0
500.0,1,1,0,1,0,45,375.0,bronze,0,1
500.0,1,1,0,1,0,35,375.0,silver,1,0
499.0,1,1,0,3,0,17,498.0,bronze,1,1
422.0,1,1,0,1,0,52,288.0,bronze,0,1
282.0,1,1,0,1,0,57,500.0,bronze,1,1
326.0,1,1,0,6,0,43,500.0,bronze,1,1
380.0,1,1,1,9,0,59,380.0,bronze,1,1
500.0,1,0,0,1,0,34,375.0,bronze,0,1
375.0,0,0,1,1,0,23,500.0,bronze,0,1
500.0,0,1,1,12,0,57,500.0,bronze,0,1
375.0,1,0,0,1,0,37,500.0,free,0,0
375.0,0,1,3,1,1,55,500.0,gold_special,0,0
375.0,0,1,1,1,0,49,500.0,bronze,0,1
500.0,1,0,0,1,0,52,500.0,bronze,0,1
490.0,0,1,5,8,1,26,490.0,gold_special,0,0
394.0,1,1,0,1000,0,50,500.0,bronze,1,0
500.0,1,1,0,11,0,56,500.0,bronze,1,0
500.0,0,0,0,1,0,33,375.0,bronze,0,1
500.0,0,0,0,1,0,22,375.0,bronze,0,0
375.0,1,0,0,1,0,43,500.0,free,1,1
500.0,1,1,0,5,0,47,413.0,bronze,0,1
500.0,1,1,0,5,0,47,413.0,bronze,0,1
500.0,1,1,0,5,0,47,413.0,bronze,0,1
500.0,1,1,0,5,0,47,413.0,bronze,0,1
500.0,1,1,0,5,0,47,413.0,bronze,0,1
418.0,1,1,0,1,0,60,499.0,bronze,0,0
500.0,0,0,0,1,0,48,435.0,free,0,0
375.0,0,1,0,1,0,42,500.0,bronze,0,0
375.0,0,0,0,1,0,13,500.0,free,0,0
281.0,1,1,12,1,0,36,500.0,silver,0,1
375.0,0,0,0,1,0,41,500.0,free,0,0
375.0,0,1,0,1,0,55,500.0,bronze,0,1
375.0,1,1,5,85,0,57,500.0,bronze,0,0
500.0,0,0,0,1,0,21,281.0,free,0,0
500.0,0,0,0,1,0,49,375.0,bronze,0,1
267.0,0,1,0,1,0,56,188.0,bronze,0,1
375.0,0,1,0,3,0,38,500.0,bronze,0,0
377.0,1,1,0,20,0,35,500.0,bronze,0,0
500.0,1,0,0,1,0,47,375.0,free,0,1
500.0,1,0,0,1,0,41,376.0,bronze,0,1
375.0,1,0,0,1,0,54,500.0,bronze,0,0
400.0,0,1,0,100,0,45,500.0,bronze,0,0
375.0,0,0,0,1,0,22,500.0,free,0,0
500.0,0,0,0,1,0,41,462.0,gold,0,1
500.0,1,0,0,1,0,32,387.0,bronze,0,1
500.0,0,0,0,1,0,55,375.0,bronze,0,0
500.0,1,1,0,10,0,59,357.0,bronze,1,0
375.0,1,1,0,1,0,42,500.0,bronze,0,0
375.0,1,1,0,1,0,59,500.0,bronze,0,0
374.0,0,1,0,1,0,43,500.0,bronze,0,0
296.0,1,1,24,6,0,38,500.0,silver,1,1
399.0,0,1,1,9,0,49,474.0,bronze,0,0
160.0,1,1,0,3,0,40,109.0,bronze,1,1
258.0,1,1,0,1,0,60,200.0,bronze,0,0
375.0,1,0,0,1,0,60,500.0,silver,0,0
400.0,1,1,0,86,1,42,400.0,bronze,0,1
500.0,1,0,1,1,0,46,375.0,free,0,0
499.0,1,1,0,1,0,58,495.0,bronze,0,0
500.0,0,0,0,1,0,48,375.0,free,0,1
281.0,1,1,0,15,0,32,500.0,bronze,1,1
375.0,0,0,0,1,0,28,500.0,bronze,0,0
500.0,1,0,0,1,0,60,375.0,free,1,1
500.0,0,0,0,1,0,58,322.0,free,1,1
375.0,0,0,0,1,0,39,500.0,bronze,0,0
500.0,1,1,0,2,0,58,500.0,bronze,1,1
418.0,1,1,3,2,1,52,500.0,silver,1,1
373.0,1,1,0,2,0,57,500.0,bronze,1,1
280.0,1,0,0,1,0,55,500.0,bronze,1,0
375.0,0,0,0,1,0,60,500.0,free,0,0
375.0,1,0,0,1,0,19,500.0,bronze,0,0
376.0,1,1,0,1,0,23,244.0,bronze,0,1
236.0,1,1,0,5555,0,41,236.0,bronze,0,1
500.0,1,1,0,1,0,52,237.0,bronze,1,0
375.0,1,0,0,1,0,21,500.0,bronze,1,1
500.0,1,1,0,1,1,39,500.0,gold_special,0,1
500.0,1,0,0,1,0,56,332.0,bronze,1,1
500.0,0,0,0,1,0,59,374.0,bronze,0,0
375.0,1,1,0,1,0,57,500.0,bronze,1,1
474.0,1,1,1,1,0,60,500.0,bronze,0,1
500.0,0,0,0,2,0,54,375.0,bronze,0,0
414.0,1,0,0,1,0,60,500.0,bronze,0,0
176.0,1,1,0,1,0,51,500.0,bronze,1,0
374.0,0,1,2,4,0,24,500.0,bronze,0,1
409.0,1,1,8,2,0,57,500.0,silver,0,1
500.0,1,0,0,1,0,48,355.0,bronze,1,1
500.0,0,0,1,1,0,19,375.0,free,0,0
334.0,1,1,0,20,0,60,500.0,bronze,0,1
500.0,0,0,0,1,0,38,375.0,free,0,1
500.0,1,0,0,1,0,50,375.0,free,1,1
426.0,1,0,0,1,0,59,500.0,bronze,0,0
375.0,0,0,0,1,0,51,500.0,free,0,1
281.0,1,0,0,1,0,41,500.0,bronze,0,1
500.0,1,0,0,1,0,24,375.0,bronze,0,1
375.0,0,1,0,1,0,24,500.0,bronze,0,0
448.0,0,1,0,1,0,44,314.0,bronze,0,1
375.0,1,0,0,1,0,40,500.0,bronze,1,1
375.0,0,1,0,1,0,46,500.0,bronze,0,0
281.0,1,0,0,1,0,37,500.0,free,1,1
375.0,0,0,0,1,0,60,500.0,bronze,0,0
500.0,1,0,1,1,0,31,500.0,free,0,1
226.0,1,1,0,1,0,41,144.0,bronze,1,1
415.0,0,0,0,1,0,34,500.0,bronze,0,0
375.0,0,1,0,1,0,45,500.0,silver,0,0
500.0,0,1,1,1,0,17,500.0,bronze,0,0
500.0,0,1,0,1,0,55,336.0,bronze,0,0
500.0,1,1,0,1,0,59,500.0,bronze,0,1
500.0,0,0,0,1,0,29,375.0,free,0,1
210.0,1,1,7,3,0,38,210.0,bronze,1,0
500.0,0,1,0,18,1,56,208.0,gold_special,0,0
381.0,1,1,0,1,0,48,415.0,bronze,0,1
345.0,1,1,0,1,0,30,260.0,bronze,1,1
375.0,0,0,0,1,0,19,500.0,bronze,0,0
500.0,1,0,0,1,0,59,375.0,bronze,0,1
500.0,0,0,0,1,0,45,375.0,bronze,0,1
500.0,1,0,0,1,0,60,375.0,bronze,0,0
500.0,0,1,3,7,0,29,500.0,bronze,0,0
500.0,0,1,0,12,1,17,375.0,silver,0,1
375.0,1,1,2,7,0,37,500.0,bronze,0,0
375.0,0,0,0,1,0,59,500.0,free,0,0
500.0,0,1,0,1,1,32,361.0,gold_special,0,1
375.0,0,0,0,1,0,30,500.0,free,0,0
281.0,0,0,0,1,0,33,500.0,bronze,0,0
500.0,1,0,0,1,0,59,410.0,bronze,0,1
500.0,0,1,7,5,0,59,500.0,gold,0,1
287.0,1,1,20,9,0,40,500.0,gold_premium,0,1
375.0,0,1,20,3,0,43,500.0,bronze,0,1
112.0,1,1,0,3,0,57,73.0,bronze,0,1
371.0,0,0,0,1,0,57,500.0,bronze,0,1
168.0,0,1,0,1,0,53,168.0,bronze,0,0
500.0,0,0,0,1,0,33,375.0,free,0,0
500.0,0,1,0,1,0,50,363.0,bronze,0,0
444.0,1,1,0,3,0,46,288.0,bronze,0,1
500.0,1,0,0,1,0,46,241.0,free,0,1
349.0,0,0,0,1,0,60,500.0,free,0,0
375.0,1,0,0,1,0,59,500.0,bronze,0,0
500.0,0,0,0,1,0,30,375.0,bronze,0,1
375.0,0,0,0,1,0,34,500.0,bronze,0,1
375.0,1,1,7,77,0,30,500.0,bronze,0,0
375.0,1,0,0,1,0,20,500.0,bronze,1,1
384.0,0,1,0,2,0,44,500.0,bronze,0,1
500.0,0,1,90,6,0,48,375.0,gold,0,0
500.0,1,1,3,3,0,56,500.0,silver,1,1
500.0,1,0,0,1,0,28,281.0,bronze,1,1
500.0,0,1,0,4,0,55,281.0,bronze,0,1
500.0,0,1,0,4,0,55,281.0,bronze,0,1
500.0,0,1,0,4,0,55,281.0,bronze,0,1
500.0,0,1,0,4,0,55,281.0,bronze,0,1
379.0,0,1,0,20,0,47,500.0,bronze,0,1
375.0,1,0,0,1,0,26,500.0,bronze,0,0
168.0,0,1,0,1,0,56,300.0,bronze,0,0
375.0,1,1,0,1,0,29,500.0,bronze,1,0
242.0,1,1,209,5,0,60,182.0,silver,0,1
363.0,1,1,0,1,0,38,500.0,bronze,0,0
281.0,1,0,0,1,0,58,500.0,free,1,0
245.0,0,1,0,1,0,24,327.0,bronze,0,1
375.0,0,0,0,1,0,58,500.0,bronze,1,1
500.0,0,1,16,9,0,60,500.0,silver,0,0
375.0,0,0,0,1,0,60,500.0,bronze,0,0
500.0,1,0,0,1,0,58,375.0,free,1,1
500.0,1,1,1,1,0,59,341.0,gold,1,1
500.0,0,0,0,1,0,13,375.0,bronze,0,1
500.0,1,1,0,1,0,57,375.0,bronze,1,1
393.0,0,1,0,500,0,53,500.0,bronze,0,0
322.0,1,0,0,1,0,59,499.0,bronze,0,0
281.0,0,1,0,1,0,23,500.0,bronze,0,0
375.0,1,0,0,1,0,29,500.0,bronze,1,1
256.0,0,0,0,1,0,40,500.0,free,0,0
375.0,1,0,0,1,0,42,500.0,bronze,1,1
250.0,0,1,1,9,0,32,250.0,bronze,0,0
385.0,1,1,0,3,0,57,288.0,bronze,0,1
340.0,1,1,0,1,0,33,500.0,bronze,0,1
375.0,0,0,0,1,0,55,500.0,free,0,1
373.0,1,1,0,1,0,56,500.0,bronze,1,0
375.0,1,0,0,1,0,55,500.0,bronze,0,0
500.0,1,0,0,1,0,29,486.0,bronze,0,1
500.0,1,0,0,1,0,57,328.0,free,1,0
500.0,1,0,0,1,0,26,375.0,bronze,0,1
500.0,1,1,4,2,0,55,500.0,bronze,1,1
500.0,0,0,0,1,0,49,375.0,bronze,0,0
500.0,1,0,0,1,0,44,375.0,bronze,0,1
281.0,1,1,0,1,0,60,500.0,bronze,1,0
500.0,0,0,0,1,0,38,280.0,bronze,0,0
375.0,1,1,0,1,0,52,500.0,bronze,0,0
499.0,1,1,0,1,0,60,429.0,bronze,0,0
216.0,0,1,8,7,0,56,234.0,gold,0,1
200.0,1,1,1,99,0,59,120.0,bronze,1,1
500.0,1,0,0,1,0,38,360.0,bronze,1,1
250.0,0,1,0,1,0,59,250.0,bronze,0,1
366.0,1,1,0,1,0,55,500.0,bronze,0,1
375.0,1,0,0,1,0,19,500.0,bronze,1,1
500.0,1,0,0,1,0,57,375.0,bronze,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
375.0,1,1,1,16,1,57,500.0,gold_special,0,1
500.0,1,1,0,10,0,52,500.0,bronze,0,1
375.0,1,1,1,1,0,41,500.0,bronze,1,1
375.0,1,0,0,1,0,53,500.0,bronze,0,0
375.0,0,0,0,1,0,51,500.0,bronze,0,0
281.0,0,0,0,1,0,34,500.0,free,0,0
500.0,1,1,1,1,0,60,500.0,bronze,0,1
375.0,1,0,0,1,0,55,500.0,bronze,0,0
499.0,1,1,9,5,0,54,333.0,silver,0,1
500.0,1,1,0,1,0,40,399.0,silver,0,0
426.0,1,1,0,2,0,53,437.0,bronze,0,0
500.0,1,0,0,1,0,46,332.0,bronze,1,1
499.0,1,1,0,1,0,57,399.0,bronze,1,1
375.0,0,1,0,1,0,19,500.0,bronze,0,0
500.0,1,0,0,1,0,42,318.0,bronze,0,0
374.0,0,0,0,1,0,31,500.0,bronze,0,1
500.0,0,0,0,1,0,58,329.0,bronze,0,0
281.0,0,1,0,1,0,55,500.0,free,0,0
376.0,0,1,6,22,0,56,500.0,gold,0,1
375.0,1,0,0,1,1,45,500.0,silver,0,0
154.0,0,1,0,3,0,47,327.0,bronze,0,1
500.0,0,1,0,94,0,41,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
500.0,0,0,0,1,0,41,375.0,free,0,0
207.0,0,1,0,1,0,47,243.0,bronze,0,0
500.0,1,0,0,1,0,49,281.0,free,1,1
371.0,0,0,0,1,0,60,500.0,bronze,0,1
500.0,0,1,0,1,0,34,500.0,bronze,0,0
201.0,1,1,0,2,0,32,251.0,silver,1,1
500.0,0,0,0,1,0,58,377.0,bronze,0,1
500.0,0,0,0,1,0,34,375.0,free,0,1
137.0,1,1,2,33,0,59,168.0,bronze,0,1
500.0,1,1,0,20,0,60,500.0,bronze,0,1
500.0,1,1,13,1,0,51,375.0,silver,0,0
375.0,1,1,0,1,0,22,500.0,bronze,1,0
375.0,0,1,0,1,0,58,500.0,free,0,0
375.0,0,0,0,1,0,38,500.0,bronze,0,0
500.0,1,0,0,1,0,12,375.0,bronze,1,0
375.0,0,0,0,4,0,49,500.0,bronze,0,0
497.0,1,1,1,1,0,60,500.0,bronze,0,1
375.0,1,0,0,1,0,40,500.0,bronze,1,0
375.0,0,1,1,1,0,59,500.0,bronze,0,0
225.0,0,0,0,1,0,46,225.0,free,0,1
500.0,1,1,19,1,0,60,281.0,gold_premium,1,1
332.0,0,1,0,1,0,42,500.0,bronze,0,0
500.0,1,1,0,100,0,55,375.0,bronze,1,0
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
459.0,1,1,0,10,0,49,500.0,bronze,1,1
340.0,1,1,0,1,0,43,410.0,bronze,0,1
375.0,1,0,0,1,0,58,500.0,bronze,0,0
500.0,0,1,0,1,0,55,496.0,bronze,0,0
407.0,0,1,0,2,0,26,500.0,bronze,0,1
281.0,0,0,0,1,0,22,500.0,free,0,0
369.0,1,0,0,1,0,16,500.0,bronze,0,0
305.0,1,1,0,1,0,56,448.0,bronze,1,0
340.0,1,1,0,123,0,60,410.0,bronze,0,1
500.0,1,1,56,2,1,59,500.0,gold,1,1
500.0,0,1,0,1,0,43,437.0,bronze,0,0
416.0,1,1,0,6,0,58,500.0,gold,1,1
375.0,0,0,0,1,0,49,500.0,free,0,1
500.0,0,1,0,1,0,30,420.0,free,0,0
201.0,1,1,1,1,0,50,251.0,bronze,1,1
336.0,0,0,0,1,0,79,500.0,silver,0,0
500.0,0,1,0,1,0,13,280.0,free,0,0
500.0,1,1,1,1,0,42,500.0,silver,0,1
357.0,0,1,0,1,0,57,500.0,bronze,0,1
267.0,0,0,0,1,0,39,189.0,bronze,0,0
500.0,1,1,7,3,0,53,500.0,bronze,1,0
375.0,1,1,18,8,0,60,500.0,bronze,1,0
500.0,1,1,0,5,0,58,397.0,bronze,0,1
375.0,0,0,0,1,0,39,500.0,bronze,0,1
500.0,1,0,0,1,0,36,375.0,free,0,0
500.0,0,0,0,1,0,30,375.0,bronze,0,1
144.0,0,1,0,1,0,60,144.0,bronze,0,0
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,1,1,1,9,0,59,500.0,bronze,1,1
375.0,0,0,0,1,0,60,500.0,bronze,0,1
375.0,1,0,0,1,0,55,500.0,bronze,0,1
500.0,0,0,0,1,0,36,375.0,free,0,0
499.0,1,1,0,50,0,33,368.0,bronze,0,1
254.0,1,1,4,2,0,59,500.0,gold,1,1
210.0,0,0,0,1,0,24,240.0,free,0,1
375.0,1,1,1,2,0,39,500.0,silver,1,1
375.0,0,0,0,1,0,59,500.0,bronze,0,1
184.0,0,0,0,1,0,44,275.0,bronze,0,1
400.0,1,1,0,2,0,53,500.0,bronze,1,0
377.0,1,1,0,1,0,48,500.0,bronze,0,1
375.0,0,0,3,1,0,34,500.0,silver,0,0
500.0,1,0,0,1,0,33,373.0,bronze,0,1
289.0,1,1,0,1,0,43,500.0,bronze,1,1
500.0,1,0,0,1,0,60,365.0,bronze,0,1
500.0,0,1,0,1,0,57,373.0,silver,0,1
500.0,1,0,0,1,0,60,375.0,bronze,1,1
500.0,0,1,0,250,0,51,281.0,bronze,0,0
281.0,0,0,0,1,0,34,500.0,free,0,0
500.0,0,0,0,1,0,60,300.0,free,1,1
324.0,1,1,0,15,1,52,448.0,silver,1,1
500.0,1,1,0,30,0,52,500.0,silver,1,0
375.0,0,1,0,1,0,60,500.0,silver,0,0
500.0,1,0,0,6,1,51,500.0,silver,0,0
377.0,1,1,0,10,0,44,500.0,bronze,0,1
375.0,1,1,0,1,0,31,500.0,bronze,1,1
500.0,1,1,0,1,0,41,330.0,bronze,0,1
375.0,1,1,0,10,0,54,500.0,bronze,0,0
500.0,1,0,0,1,0,27,353.0,bronze,0,1
375.0,0,0,0,1,0,24,500.0,free,1,1
174.0,1,1,0,1,0,53,222.0,bronze,0,1
375.0,1,1,22,6,0,43,500.0,silver,0,1
488.0,1,1,0,10,0,60,500.0,bronze,1,0
382.0,1,1,0,1,0,60,489.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
373.0,1,1,0,70,0,45,500.0,bronze,0,0
500.0,1,1,0,1,0,44,500.0,bronze,1,1
375.0,0,0,0,1,0,32,500.0,free,0,1
375.0,0,0,0,1,0,37,500.0,free,0,0
500.0,0,1,5,6,0,59,375.0,bronze,0,1
500.0,0,0,0,1,0,24,375.0,free,0,0
500.0,0,1,0,1,0,31,437.0,bronze,0,0
500.0,1,0,0,1,0,46,381.0,bronze,0,0
500.0,1,1,12,14,0,59,440.0,silver,0,1
250.0,1,0,0,1,0,57,250.0,free,0,0
500.0,0,1,0,1,0,55,300.0,bronze,0,0
375.0,0,0,0,1,0,59,500.0,free,0,0
220.0,1,1,0,12,0,45,111.0,bronze,0,0
500.0,1,0,0,1,0,53,375.0,free,0,1
140.0,1,1,11,89,0,60,500.0,silver,1,1
500.0,1,1,0,1,0,46,421.0,bronze,1,1
375.0,0,1,0,1,0,34,500.0,gold,0,0
388.0,1,1,0,20,0,50,500.0,bronze,0,1
449.0,1,0,0,1,0,19,500.0,bronze,1,0
468.0,0,0,0,1,0,38,337.0,bronze,0,0
407.0,0,1,0,1,0,51,500.0,bronze,0,1
373.0,1,1,1,2,0,58,500.0,gold,1,1
375.0,1,0,5,761,0,56,500.0,bronze,0,0
340.0,0,1,0,1,0,45,340.0,bronze,0,0
500.0,0,0,0,1,0,39,282.0,free,0,1
500.0,0,1,0,1,0,56,350.0,bronze,1,1
500.0,1,0,0,1,1,59,364.0,bronze,1,1
400.0,1,1,0,1,0,47,400.0,bronze,1,1
318.0,1,1,0,2,0,57,500.0,bronze,0,0
205.0,1,1,0,1,0,60,246.0,bronze,1,0
375.0,1,0,0,1,0,56,500.0,bronze,0,1
375.0,0,0,0,1,0,51,500.0,bronze,0,1
500.0,1,0,0,1,0,38,355.0,free,0,1
500.0,0,0,0,1,0,39,375.0,bronze,0,1
259.0,0,0,0,1,0,60,194.0,free,0,1
500.0,1,1,135,3,0,54,381.0,silver,0,0
500.0,0,0,0,1,0,49,329.0,bronze,0,0
375.0,0,1,0,2,0,54,500.0,bronze,1,1
375.0,0,0,0,1,0,30,500.0,bronze,0,0
500.0,1,0,0,4,0,35,281.0,bronze,0,1
408.0,1,1,0,1,0,34,500.0,bronze,1,0
375.0,0,0,0,1,0,36,500.0,bronze,0,1
444.0,1,1,0,100,0,59,500.0,bronze,1,0
373.0,0,0,0,1,0,57,500.0,silver,0,0
500.0,1,1,0,4,0,59,333.0,bronze,0,1
438.0,0,1,0,3,0,57,288.0,bronze,0,1
500.0,0,1,0,2,1,39,500.0,gold_special,0,1
375.0,0,0,0,1,0,56,500.0,free,0,0
500.0,0,0,0,1,0,47,375.0,free,0,1
